group_field,group_value,n,n_real,n_ai,e6c_acc,e20_acc,e21_acc,e22_acc,e22_f1,e6c_recall,e20_recall,e21_recall,e22_recall,e6c_fpr,e20_fpr,e21_fpr,e22_fpr
degradation_type,whatsapp_simulation,60,30,30,0.36666666666666664,0.7333333333333333,0.6166666666666667,0.5666666666666667,0.6388888888888888,0.16666666666666666,0.5,0.9,0.7666666666666667,0.43333333333333335,0.03333333333333333,0.6666666666666666,0.6333333333333333
