group_field,group_value,n,n_real,n_ai,e6c_acc,e20_acc,e21_acc,e21_vs_e20_acc_delta,e21_vs_e6c_acc_delta,e6c_f1,e20_f1,e21_f1,e6c_recall,e20_recall,e21_recall,e6c_fpr,e20_fpr,e21_fpr,e6c_auc,e20_auc,e21_auc
device_family,"Google Pixel (Pixel 7-9 family, exact model unspecified)",30,30,0,0.5666666666666667,0.9666666666666667,0.3333333333333333,-0.6333333333333333,-0.23333333333333334,0.0,0.0,0.0,,,,0.43333333333333335,0.03333333333333333,0.6666666666666666,,,
device_family,Synthetic (None),30,0,30,0.16666666666666666,0.5,0.9,0.4,0.7333333333333334,0.2857142857142857,0.6666666666666666,0.9473684210526316,0.16666666666666666,0.5,0.9,,,,,,
